===============================================================================
  MT PARAMETERS
 STREAMID= 0
   PERIOD= 2^19937 - 1
       NN=     624 MM=     397 WW= 32 RR= 31
     AVEC= 0x9908B0DF WMASK= 0xFFFFFFFF UMASK= 0x80000000 LMASK= 0x7FFFFFFF
      MAG= 0x00000000 0x9908B0DF
@ 3FEFD38A0DB12D7D 0.9945726649688563
@ 3FC6ECB0097B5304 0.1790981336877381
@ 3FE22191C70C2E05 0.5665978324554436
@ 3FEEF05C7F28B06F 0.9668409808705415
@ 3FE1FBBBF89099EF 0.5619792799741939
@ 3FCAEEBAE74A0A8C 0.2104104642240440
@ 3FD69905D39277DA 0.3530897680410569
@ 3FB3ACB841AE93E8 0.0768542442661581
@ 3FE6F1E6D78E88CB 0.7170290193646677
@ 3FEC8038B5D7F25F 0.8906520415908509
@ 3FAF50E2A3257910 0.0611639808800978
@ 3FEF115DA7424251 0.9708698527120508
@ 3FE04FB81C9A4595 0.5097313460011487
@ 3FE5E75BA038177B 0.6844919328002413
@ 3FD761124A9DD61E 0.3652997711827498
@ 3FD97F4BC14219D2 0.3983945262229130
@ 3FC0CAC8AE33E85C 0.1311884737586436
@ 3FEAD5BB0CB30261 0.8385901687652898
@ 3FC42D228DDCFB54 0.1576274101916747
@ 3FEB829C8553B5D5 0.8596937755625570
@ 3FEE3272E773565B 0.9436583061712541
@ 3FEC8B525598E1F5 0.8920070335216780
@ 3FC5EDCD57425AEC 0.1713196445532142
@ 3FE63F666F7F286B 0.6952392747564436
@ 3FEE4A9F8F4F436D 0.9466092871681276
@ 3FE4F4D43E1D3B1D 0.6548863614242212
@ 3FE4EA07762E80F9 0.6535680111155947
@ 3FEC8C8FFA0BE265 0.8921584972113804
@ 3FAEC8345ED42330 0.0601211896665234
@ 3FD9CDC7A278D82E 0.4031848036423779
@ 3FE69C083FEA2391 0.7065469024974950
@ 3FE1CB30AD5E1567 0.5560534845432529
@ 3FEA22FD1C4EDE2B 0.8167710831539287
@ 3FE3038C180350CB 0.5941830128672562
@ 3FEF256045CB34ED 0.9733125079307264
@ 3FEFF017A5FA4631 0.9980581514120727
@ 3FE57520F09A7F0B 0.6705479335105066
@ 3FE32678855C0391 0.5984461407352787
@ 3FE9E25320FF0805 0.8088775295693728
@ 3FE71601D2E08567 0.7214364165012456
@ 3FDF4C2BEAAC68AA 0.4890241424306035
@ 3FEA6427B33C9BDD 0.8247259617536390
@ 3FDA1893B54AA7C6 0.4077500601221086
@ 3FA0B28CFF949390 0.0326122343051686
@ 3FC704FA981E7B64 0.1798394434708498
@ 3FED2994C7BFC1F5 0.9113258267735193
@ 3FD5E1447516DCD2 0.3418742316675437
@ 3FE62E920659DA1D 0.6931848644297279
@ 3FDC320C0330309A 0.4405546218047306
@ 3FDA3F49756A0D42 0.4101127287505798
@ 3FE1D69A60EE9C69 0.5574466603474210
@ 3FDD9BA086D2326E 0.4626237217533234
@ 3FE333221D2E51B7 0.5999918527546048
@ 3FE01088EA916B6F 0.5020184117705478
@ 3FEDCCDB998C572D 0.9312570570934661
@ 3FEB4AE460A6F7AB 0.8528921020258527
@ 3FD315BEFEBA6692 0.2982022750453349
@ 3F9C8433225301E0 0.0278480519962175
@ 3FE793AFC9A8497F 0.7367781580563103
@ 3FD4D897950F1CA2 0.3257197337774845
@ 3FD66DD117D107A6 0.3504526836951477
@ 3FE2632DB1CA1825 0.5746067497682402
@ 3FEE9C0F0C293B2B 0.9565501439591108
@ 3FE3B3989935C28F 0.6156733505614101
@ 3FEFB41D85C50299 0.9907367336928302
@ 3FA003A7B7BB5CB0 0.0312778865606388
@ 3FE7779E5B85673D 0.7333518779298412
@ 3FED1967A89A491B 0.9093511860867552
@ 3FD0555ACD3BD9B2 0.2552096370922313
@ 3FE72AD3E810E7CF 0.7239779980220592
@ 3FB5FAA5C5B341A8 0.0858558280626825
@ 3FD6F11059B4F916 0.3584633708996007
@ 3FC0B5C1B007E10C 0.1305467710042268
@ 3FE9CBCECD6B0D2D 0.8061288845132474
@ 3FEF257DE5487E83 0.9733266332804792
@ 3FD54C1618B3A362 0.3327689400890020
@ 3FE97630FED54075 0.7956776597220726
@ 3FCC737584AFCE44 0.2222735307583311
@ 3FE6735ABE9B3075 0.7015813563134673
@ 3FE161EF255D4BAB 0.5432048539899957
@ 3FEBC8A478704FDB 0.8682424881285401
@ 3FE8EAC8CDA35703 0.7786602035873503
@ 3FE6BBDDDC009901 0.7104329392357444
@ 3FE3185CD47AAA73 0.5967239522918376
@ 3FE155ACAE4926BD 0.5417083171862128
@ 3FE94403F9201969 0.7895526757936696
@ 3FCE26096A6A6D94 0.2355357904060439
@ 3FB64686C5569D58 0.0870136482031872
@ 3FDAEC401A6832AA 0.4206695802575192
@ 3FB91780E70B5918 0.0980148853371684
@ 3F988C5C955F9160 0.0239729372186884
@ 3FDB47D2CB246766 0.4262587531862806
@ 3FE4ED60C60C0C77 0.6539768093210928
@ 3FE29EEE0BA0EC69 0.5819006182786214
@ 3FEAD9DFBCDFC7BD 0.8390959443042828
@ 3FDCF26D48C0F35A 0.4522965631947976
@ 3FE3E5E1F36C20B1 0.6218118433325995
@ 3FCCD48A72295554 0.2252362306050296
@ 3FCA616B5C882A5C 0.2060980035606289
@ 3FA86E95B4B31DD0 0.0477186949806839
@ 3FDDFC30B404A2CA 0.4685174711217256
@ 3FBA1811CC78F0F8 0.1019297718239079
@ 3FE769D776A4B24B 0.7316701237919657
@ 3FC0E2186BD503AC 0.1318998838924278
@ 3FB08748AA30E9B8 0.0645642676835568
@ 3FD65FADBFC10F46 0.3495897648428933
@ 3FB49D6D3C0199B8 0.0805271407603873
@ 3FED2ACCD427DC25 0.9114746230760643
@ 3FA22EF0440D4650 0.0355143626280890
@ 3FE04F9C13E03D5D 0.5097179783059961
@ 3FD1FEECA2A56A6E 0.2811843479482040
@ 3FC6545DB4D3E1E4 0.1744496472308718
@ 3FE151D20C84D5E7 0.5412378544339703
@ 3FCF8E3F37F20E5C 0.2465285323306600
@ 3F9CE797A0F0DF20 0.0282272045116932
@ 3FDBF58E7C09386E 0.4368625842370254
@ 3FB84F23BCE045C8 0.0949575744746404
@ 3FD18F45F70066EE 0.2743697082638467
@ 3FCE74B60C5AB3DC 0.2379367409061207
@ 3FEC85CFD805415D 0.8913344592238378
@ 3FD43C36309D9E6A 0.3161750292551689
@ 3FE7C1F739D4D821 0.7424274568099954
@ 3FE1C6378B37B521 0.5554464072317026
@ 3FE0982698DED7D9 0.5185730920554718
@ 3FEFFA9E8BF8FA6B 0.9993431791152266
@ 3FE6796571768C6B 0.7023188797069343
@ 3FD4C71AC8072066 0.3246523812672478
@ 3FD410F236C8535E 0.3135343108163421
@ 3FE8E9C5C18BCD49 0.7785366802403725
@ 3FEBDC170F681B3F 0.8706164647017899
@ 3FCDBE2E0A36DA54 0.2323663282274590
@ 3FEBB72CE847AB4D 0.8661102806775972
@ 3FE7194E4AC05ACF 0.7218390903461457
@ 3FE0064181FFADE3 0.5007636584318188
@ 3FE5801101CBAC37 0.6718831095762486
@ 3FE83A8EC8EA2867 0.7571481632342171
@ 3FD6FFC617B96C3E 0.3593611938173956
@ 3FD872DDFE148F2E 0.3820109349492097
@ 3FCEFAA133FCDDD4 0.2420236114355548
@ 3FD7EA358B40541E 0.3736699924350563
@ 3FEDF5E6F58178B1 0.9362673563989771
@ 3FEDF10D8DF14891 0.9356754085840909
@ 3FDD3BDEEAF4A812 0.4567792219628483
@ 3FEBE9C9D4542BD5 0.8722886225744967
@ 3FD84F5BD4DB44B6 0.3798436716725279
@ 3FD31BE86F7BA0D6 0.2985783661556644
@ 3FE3439EAC0C1F57 0.6020043716716640
@ 3FE6624C40C7B4E9 0.6994992509113703
@ 3FD9489B0BC91336 0.3950564971058158
@ 3FCF00019EF02804 0.2421876932206147
@ 3FE59E017187AF93 0.6755377976783045
@ 3FE7007A21C078D7 0.7188082370010090
@ 3FD65883DD7A124A 0.3491525328502446
@ 3FE84B90111CAB67 0.7592239698618471
@ 3FE097375D446E19 0.5184590169550943
@ 3FEFCD6B460960A7 0.9938255660918188
@ 3FE42A71BED6A24D 0.6301811911881231
@ 3FEF4E912B2A9F4B 0.9783407061667985
@ 3FCF213069F4E14C 0.2432003514638928
@ 3FEDDA1874855AFB 0.9328729892539224
@ 3FD1C182E0F8DF62 0.2774359890931831
@ 3FD69F3D0851BA62 0.3534691411249807
@ 3FEF209D7B41B511 0.9727313430172747
@ 3FD660F62DF283D2 0.3496680687622390
@ 3FE4B1D13C4E66DD 0.6467062166077217
@ 3FD49B750631E74A 0.3219883499619881
@ 3FE8E23C6B00B2B1 0.7776167001626019
@ 3FEA985287DB2C73 0.8310940411987658
@ 3FD514BC55FB2782 0.3293906058939841
@ 3FEEF7AD97C472D3 0.9677341427046379
@ 3FEECC95D2C30A93 0.9624737850611659
@ 3FB0A8B0B0BA1138 0.0650740081274009
@ 3FB0D5AED935AB38 0.0657605438515646
@ 3FD4943EE7163FA6 0.3215482002933591
@ 3FE7CBB785BFF781 0.7436177837659984
@ 3FE2ACAADE27BFC3 0.5835775698633302
@ 3FC19C909C6E3D34 0.1375904811688798
@ 3FD28B252A1026CE 0.2897427473804840
@ 3FD9B026D01FD91E 0.4013764412369641
@ 3FD3E1D35D4FD616 0.3106583033798825
@ 3FCCEB5C57E435DC 0.2259326390416579
@ 3FC77A2126E00FAC 0.1834145965404991
@ 3FE4ACA68454F609 0.6460754952055946
@ 3FE21D61651D293D 0.5660864806061806
@ 3FD5813E6CE647B2 0.3360134185287463
@ 3FE783542FC807C3 0.7347813542585232
@ 3FE9107A3E14BF3F 0.7832614147682547
@ 3FBE039F44A55268 0.1172427694885499
@ 3FE39A5B1924977D 0.6125922671387652
@ 3FCEC114C92DBDA4 0.2402673704450368
@ 3FE2583F53505F89 0.5732723834253061
@ 3FE520521F5CE021 0.6601954090647305
@ 3FCBB3499FB3C22C 0.2164089231296357
@ 3FCF9B598F03A6B4 0.2469284008323506
@ 3FE138C36F1AC79B 0.5381791276943092
@ 3FDC435F4CA2E4B6 0.4416120766068831
@ 3FCC9F1C3751D534 0.2236056585422063
@ 3FB2C5F080B45338 0.0733328165263857
@ 3FE5BEC18E6E2F7D 0.6795356542438494
@ 3FE242DB31D3AE15 0.5706611607724336
@ 3FE5F643BB39F11F 0.6863115937008252
@ 3FA48451C1279DF0 0.0400720165524112
@ 3FED02E91304708F 0.9066052791054221
@ 3FE7055137319601 0.7193990781785830
@ 3FEC11DD20CEA297 0.8771806374325760
@ 3FE198D82488D169 0.5499077523768793
@ 3FCC511697EA287C 0.2212246171732807
@ 3FE4752434B1148B 0.6392994908461714
@ 3FEAEC60405C36DD 0.8413544899974245
@ 3FC0CFA86BFED4A4 0.1313372161218115
@ 3FE5BA2CC2BACEF5 0.6789764216723301
@ 3FC4CD87A33D373C 0.1625222727838550
@ 3FE7E503CD3663F1 0.7467059143119724
@ 3FE81D96860D46F9 0.7536118143272851
@ 3FEEB401BA57974B 0.9594734801764643
@ 3F938A7EE97E05E0 0.0190830068600060
@ 3FD820FE10F46082 0.3770136991092913
@ 3FE6910EECC65DED 0.7052073120602792
@ 3FE2638E6C0FC3E3 0.5746528730943478
@ 3FD34B3DBD034F22 0.3014673562840803
@ 3FD11A44007349D6 0.2672281269452957
@ 3FE72DE79AC3CD43 0.7243536017180435
@ 3FE3ADA1A8063571 0.6149452478145304
@ 3FD57947D0843C86 0.3355273758215350
@ 3FE1902EA8FC1C9D 0.5488503742680170
@ 3FE0298C2B1EFC59 0.5050717203338407
@ 3FD5988FD314F99E 0.3374366341921816
@ 3FEA2E79946E9649 0.8181732081472514
@ 3FAA307D4302A930 0.0511511940288351
@ 3FC48BA4CA2D2244 0.1605115878285394
@ 3FDF1E787B64AB0E 0.4862347798358976
@ 3FD79BE50012CA72 0.3688900471417248
@ 3FEB065795F64189 0.8445241860336391
@ 3FCBB4C401667D9C 0.2164540297353427
@ 3FB3951D967D18A8 0.0764940731433820
@ 3F9C3D56EB5D8A20 0.0275777417331345
@ 3FEEB6D8BF37020B 0.9598201498666311
@ 3FE9FECAA780FC49 0.8123524924811899
@ 3FDD4C2ABD8BC39A 0.4577738619837476
@ 3FCE5A4500BF16BC 0.2371298078198175
@ 3FB9B6F4E07BF918 0.1004479454095172
@ 3FE41CFEE7A6DF6B 0.6285395168733720
@ 3FE160E8C7746C77 0.5430797477341817
@ 3FBD28BF25D770B8 0.1139029948603277
@ 3FDB9F0DB4F3C736 0.4315828578102016
@ 3FD26A6B187944CA 0.2877452601433786
@ 3FE745EEF45CF4F9 0.7272867939679194
@ 3FE9DAD706B0A29B 0.8079638605750746
@ 3FE6E13B5F38B9B1 0.7149941310688545
@ 3FDB89979999CE86 0.4302729606635939
@ 3FE4329A4C5E5833 0.6311770907948414
@ 3FDF87ED4C1F3F2A 0.4926713221911877
@ 3FDD3892258EB18A 0.4565778128406001
@ 3FEBA917197CAC05 0.8643908975403752
@ 3FD3F1296A598D12 0.3115943468639709
@ 3FDC180E524DB9B6 0.4389682582613220
@ 3FEFFBF171E4EE03 0.9995047783372119
@ 3FE1AE9B140E38D5 0.5525641814909031
@ 3FE5D4162A7BC81F 0.6821394757992073
@ 3FD40EDA4E929E16 0.3134065406142964
@ 3FB6AC0049628308 0.0885620288049830
@ 3FD621A76EE4BD22 0.3458040793365901
@ 3FE129052F69C79D 0.5362573553122619
@ 3FEF4CA560C8ED11 0.9781062021569672
@ 3FEFEE714AD5F145 0.9978567563662543
@ 3FDB513970ECA2A6 0.4268325426842615
@ 3FEFF4F25A1D2ED1 0.9986507186926820
@ 3F9DB7EB701839E0 0.0290219103972563
@ 3FC6EE5F5CA59CB4 0.1791495516183425
@ 3FD9E53746B7900A 0.4046152296634778
@ 3FC111D75E0C142C 0.1333569726195106
@ 3FCCFEF6BFC544B4 0.2265308796291144
@ 3FE160689F43A427 0.5430186377171865
@ 3FD591C5B3786532 0.3370222332610694
@ 3FEEF2D799502527 0.9671438211818540
@ 3FD4FC83B06BEF92 0.3279122565143037
@ 3FEC06E515071871 0.8758416567514030
@ 3FC3CB44121E67A4 0.1546406830282737
@ 3FD325401659C5D2 0.2991485803860005
@ 3FDCBF5F9266EFCA 0.4491805009563420
@ 3FDC0F85239474A6 0.4384472701511392
@ 3FDC527DA80A0B0E 0.4425348416336171
@ 3FEAD9F75751F025 0.8391071992368820
@ 3FB1529BFCEA47C8 0.0676667683094642
@ 3FE5779D395382BD 0.6708513373997317
@ 3FB77E4613A2E538 0.0917705343189440
@ 3FE15168299C41CD 0.5411873638823238
@ 3FE95247CFA6650B 0.7912940078414591
@ 3FE612AD38F17A1B 0.6897798645184737
@ 3FE1E4BCEBFE4B11 0.5591721162075790
@ 3FE6B56A41F02143 0.7096453941203794
@ 3FC83B106292B614 0.1893024903596802
@ 3FECC5F885967C07 0.8991663560044579
@ 3FEEE2A605DCC3C1 0.9651670565127618
@ 3FE22A33AB7F20CB 0.5676515912573675
@ 3FD9BDAE2EFC385A 0.4022021731224236
@ 3FEA2CB9C7F26AFF 0.8179596810544750
@ 3FD5C40CF15B724E 0.3400909764293701
@ 3FE44BD515A20AC5 0.6342568800467566
@ 3FE86723E3552567 0.7625903549280054
@ 3FEBD96F2A603FB1 0.8702922656684590
@ 3FDE028B1938F8FE 0.4689052339853247
@ 3FB210BA8B5ADA98 0.0705677595350188
@ 3FAFBF70D5033F70 0.0620074520135167
@ 3F9A62E5775CC620 0.0257678846457506
@ 3FEF6F80F3A15F55 0.9823612936406599
@ 3FD0AA9BA4ECA6AA 0.2604130850400944
@ 3FEED73F1AC1EDAB 0.9637752077682554
@ 3FE574C9268E3BEB 0.6705060723342035
@ 3FE8ADEF6BEF9C7D 0.7712323291897430
@ 3FBA974A0184C358 0.1038709882457288
@ 3FEF6EAD09BEFB45 0.9822602453567489
@ 3FEAD744BB252821 0.8387778906992517
@ 3FE2A377AD0A33DD 0.5824545268711706
@ 3FC7BC04DB957544 0.1854253837763428
@ 3FDB0847F5F086AE 0.4223804380181758
@ 3FCBCF8C677FE28C 0.2172713761681461
@ 3FC034661491B13C 0.1265990829882727
@ 3FE4F6730CC815D1 0.6550841569557467
@ 3FE8580770759E8F 0.7607457348321577
@ 3FE7B51716DF7763 0.7408557364212637
@ 3FE223C47D0846DD 0.5668661539113732
@ 3FB72FC174FB2C78 0.0905724440191750
@ 3FE3622FB96E7C73 0.6057356473646806
@ 3FE7884D403AACF3 0.7353883985973922
@ 3FB3E3ED032A0958 0.0776966221547232
@ 3FD0076BC1BC0D92 0.2504529373111036
@ 3FE150453620852F 0.5410486275833700
@ 3FE6B24B9BA9C7C9 0.7092645683571784
@ 3FD93FAA8ACBF55E 0.3945108752667091
@ 3FC0AFB9F20E956C 0.1303627426070010
@ 3FE430C5E06B7FC9 0.6309537299348388
@ 3FD9C1030EB0132E 0.4024055140910602
@ 3FE857FD5061E7D3 0.7607409067124941
@ 3F5C5B39254FD200 0.0017307336868245
@ 3FE38F1A71D85B81 0.6112186645067227
@ 3FE67304220E43D5 0.7015400567198592
@ 3FEDB0FFB629A29B 0.9278563077796947
@ 3FD5BB9CF119CAEA 0.3395759920596634
@ 3FEC732CB3EF9B01 0.8890594019293020
@ 3FB291CDE3C84248 0.0725372964009320
@ 3FE8B43079FEAF49 0.7719957716667319
@ 3FEAD6873D435459 0.8386875340025980
@ 3FE5F6D75AA1C169 0.6863819856790033
@ 3FC140799C32EE8C 0.1347801220598409
@ 3F9D703EE37118A0 0.0287484957045981
@ 3FDFDA7422D6A2E2 0.4977083530634855
@ 3FD9A3348DFD8316 0.4005862604736178
@ 3FB75812E68BA4F8 0.0911876499991598
@ 3FE6DF5097E11AB7 0.7147601095574235
@ 3FC6C1B8BE0117DC 0.1777869155650355
@ 3FB0C261595B8698 0.0654660075338377
@ 3FD44B9A8C3BCB92 0.3171144837826257
@ 3FEC1485107F68DD 0.8775048563213904
@ 3FEC3769357E335D 0.8817640347275347
@ 3FED7ED4FF547BA9 0.9217324244417472
@ 3FE338BBF1952F1F 0.6006755560315219
@ 3FEADF95D837D553 0.8397931311616652
@ 3FA979B6639EE6F0 0.0497567173583330
@ 3FD4F72722583B6E 0.3275850139042892
@ 3FE7B248A0EC125B 0.7405131476412622
@ 3FD6C5160C0844AA 0.3557791821959407
@ 3FE1BA609468CCC9 0.5540011309261895
@ 3FDBCD348B231442 0.4343997343788183
@ 3FEF180B325866D3 0.9716850264842044
@ 3FEB94C717018B37 0.8619113396965535
@ 3FC1F28195EA17F4 0.1402132017139476
@ 3FEC8A5F41F1C6C3 0.8918911254861189
@ 3FD19E1856C6820A 0.2752743575493076
@ 3FE1AE2C951A1CE5 0.5525114929340843
@ 3FD0BEED93172DFA 0.2616533218794924
@ 3FB54728247A85A8 0.0831170167025649
@ 3FDDCBA2BE5B598A 0.4655539378121821
@ 3FDE18942059D57E 0.4702501598288434
@ 3FAA8EA1626BBB10 0.0518694336550337
@ 3FC08EFED1B483BC 0.1293638729048591
@ 3FAA453BEA3ACC10 0.0513094638276003
@ 3FD85FB17B483D2E 0.3808406547477315
@ 3FE6653FD4E1D69B 0.6998595388274284
@ 3FEDE27C8A04C56D 0.9338972755123628
@ 3FE49DD7210BFE55 0.6442676206060677
@ 3FD1CC4F76DF8DF6 0.2780951176520995
@ 3FC2CE6467A3D01C 0.1469235902837916
@ 3FEE100D25FFF7A7 0.9394593946633351
@ 3FDDB84A21EBD43E 0.4643731433164396
@ 3FEBAB617DA72851 0.8646705106887201
@ 3FD666E15CA9173A 0.3500293164146232
@ 3FB37CBD81A87BE8 0.0761221353100009
@ 3FE61808C4DD3699 0.6904338688852533
@ 3FAAB8D7C3881290 0.0521914888559297
@ 3FC208EDC60E3514 0.1408974854534014
@ 3FB8C6214EB8E8C8 0.0967732255166168
@ 3FE4F3543EB3E7E5 0.6547032570517756
@ 3FE5044202D0C0B3 0.6567697577466077
@ 3FE7515DC68B5373 0.7286824109856823
@ 3FCD9CB4D7742B4C 0.2313448001881063
@ 3FD45CBF1D515C1A 0.3181607996279482
@ 3FD5E9D4499B1BAE 0.3423968046958475
@ 3FDF734495C67952 0.4914103949212364
@ 3FE1945600B5199D 0.5493574155632818
@ 3FE8C8980A9EE6B5 0.7744865615306568
@ 3FD120DF5E461FA6 0.2676313801425699
@ 3FE6BFEDC8DFC417 0.7109288142511357
@ 3F6B561A1DC56100 0.0033369550784920
@ 3FDE044ECA8062D2 0.4690129258683956
@ 3FC65FB94FCE2CE4 0.1747962608027144
@ 3FE22BD2AF7DF5B9 0.5678494861201023
@ 3FC71D69B32A8764 0.1805851101717578
@ 3FEE0F089CBC9EC5 0.9393351613298014
@ 3FD40AC03841507E 0.3131561803213642
@ 3FE812A8ADEF6E89 0.7522776982472844
@ 3FE07F0CA620F335 0.5155089611722362
@ 3FD6B0DE01FBE82A 0.3545451182723151
@ 3FD073C268113A1E 0.2570653930933150
@ 3FE949A41F04389F 0.7902393918791580
@ 3FD79BDD7A132E9A 0.3688882534158694
@ 3FEEB9B0F94DAE61 0.9601673955161908
@ 3FDA5A559EB5FE76 0.4117635774527807
@ 3FE0D73C735D1741 0.5262739422985093
@ 3FE4E1B2A161004B 0.6525509979183054
@ 3FD54546E48696BA 0.3323533279129652
@ 3FD0CF246B8EBE42 0.2626429605834099
@ 3FE5F93A3882B01D 0.6866732696266841
@ 3FDD0547F3192F16 0.4534473299033704
@ 3FB1817162228368 0.0683813919627149
@ 3FD866F1FB1D83AA 0.3812832786844021
@ 3FBDF0049F196CD8 0.1169436348367755
@ 3FC52037E914FC44 0.1650457275481775
@ 3FED7AD6E3FD8BE1 0.9212450459420972
@ 3FD60F2FCB820136 0.3446769225484049
@ 3FD4A97F5C004762 0.3228453062484872
@ 3FD7FBB3FEA1A0CA 0.3747377382883427
@ 3FD2B8902EEA4122 0.2925148447184417
@ 3FE801A8D1F14EF5 0.7502025700036642
@ 3F947F3546881860 0.0200165104197584
@ 3FEB8FDD6AE6F7B9 0.8613116348203597
@ 3FEAAB3D2A3D720D 0.8334031891823216
@ 3FEEDFC94BAD38B1 0.9648176649150370
@ 3FEA97B00CF4BE2F 0.8310165646598245
@ 3FDAF765B0E5DEEA 0.4213499286192773
@ 3FE6A18A184FC8FF 0.7072191691243289
@ 3FDD4D82B0D8E9BA 0.4578558661484312
@ 3FEDD60AAD25AE39 0.9323781377583550
@ 3FB2BA8A420AADE8 0.0731588755831393
@ 3FDAD42CD6A002EA 0.4192001434276295
@ 3FD083AA8E2E3C96 0.2580362690432109
@ 3FD2DE8BD605DC96 0.2948331441943507
@ 3FD64CB7AEC28D4E 0.3484324652328795
@ 3FD96DCF8922F27A 0.3973273123954538
@ 3FB9F1113C2FCAB8 0.1013346454563288
@ 3FE3285031603F8F 0.5986710514425669
@ 3FC0CD0C02AC059C 0.1312575352713282
@ 3FD0C6039B46D1BE 0.2620858208058755
@ 3FC2ADBE79F9B31C 0.1459272475798564
@ 3FEB684AB18A993F 0.8564809291463361
@ 3FEA22745EF9FE69 0.8167058806429398
@ 3FB8B7A651D55F48 0.0965522718228132
@ 3FCAA494A87B7BEC 0.2081476042430660
@ 3FECDB36BC919989 0.9017594988807086
@ 3FE4257E940D3B81 0.6295769588121943
@ 3FE037496945975F 0.5067488723841328
@ 3F773C1BC64FA880 0.0056725583026297
@ 3FDFEA2C46E9AD4E 0.4986677830226726
@ 3FCC64F821C7F904 0.2218313374468793
@ 3FE9EA7217668151 0.8098688561476967
@ 3FDB2C298D5AB0F6 0.4245704536831590
@ 3FE2A2D89F1BA7F9 0.5823786838129755
@ 3FD3653929C8EE82 0.3030531795554695
@ 3FEA471FED9CC4F5 0.8211822167269519
@ 3FE2D177EAF7A3CF 0.5880698765951083
@ 3FC342054A0400EC 0.1504522906689155
@ 3FE0BD767CF371DB 0.5231277885864601
@ 3FECD5ED70F3295D 0.9011141973544842
@ 3FE1F4E0DACC7515 0.5611423753177031
@ 3FE33DBC5214CBAD 0.6012860873364524
@ 3FE9D430AE0EAA31 0.8071521186405503
@ 3FE8AD6B754C66FF 0.7711694041238103
@ 3FED56F5AB2EB35F 0.9168651908308724
@ 3FC446E6F65F9C5C 0.1584137633319384
@ 3FB2D3A2B31B5EE8 0.0735418021462199
@ 3FD6294E6DE57FDA 0.3462711404044946
@ 3FD5FAF90B2F489A 0.3434431657052613
@ 3FD2056D99F6433A 0.2815813067946241
@ 3FE77EAC0F8AC531 0.7342129043155748
@ 3FEBC946E2B2885B 0.8683199336703739
@ 3FEBA624CE788029 0.8640312225943535
@ 3FE09236FBA1B3B7 0.5178484835320124
@ 3FEE73444B456545 0.9515706510675633
@ 3FE45180D9D72A27 0.6349491362282763
@ 3FE35B27D7A0B6B3 0.6048773967247228
@ 3FA4A1FDC12FBD70 0.0402983949969621
@ 3FE58FD6F6B4C3A1 0.6738085573652947
@ 3FD9719A40353A3E 0.3975587489157170
@ 3FD4D9653B1919F6 0.3257687642220896
@ 3FCB9107490802B4 0.2153634173009970
@ 3FC7FD6045CE4C1C 0.1874199238633033
@ 3FD294ED2E433176 0.2903397514135330
@ 3FEAA8710E7FB2DF 0.8330617221050395
@ 3FDE324730885CF6 0.4718187307311860
@ 3FEEC4650B39056F 0.9614739627069592
@ 3FB20533282598D8 0.0703918431296161
@ 3FDE6BA9B3C9F8F2 0.4753212219001305
@ 3FCCD349B77038F4 0.2251979966826593
@ 3FD86B4E949AF62E 0.3815494967674081
@ 3FCC5336FA39EFAC 0.2212895128067179
@ 3FEF534C6D218061 0.9789182788336001
@ 3FE299F894C39041 0.5812952905221281
@ 3FD959EB7E89DE9A 0.3961132751205497
@ 3FC766A958BE0FAC 0.1828204806625967
@ 3FD34709143D37BA 0.3012106607101220
@ 3FE2E45B551853B7 0.5903755819332365
@ 3FE856A9C52EA1FF 0.7605789996351290
@ 3FBCA040C7002408 0.1118202672806917
@ 3FEA19A4C5D7F37B 0.8156303276187907
@ 3FECDC6EF31A935D 0.9019083736535368
@ 3FCD59EC51B0773C 0.2293067358850126
@ 3F5DE0F0F10E3600 0.0018236496873415
@ 3FEC9DFE378A55C7 0.8942862591526869
@ 3FD04CD5168BE62E 0.2546894760303954
@ 3FE45403511CAD55 0.6352554878443849
@ 3FC50E3190123004 0.1644956544372463
@ 3FE91EB6D07C740D 0.7849992820735011
@ 3FED3150F7117F7B 0.9122700524858226
@ 3FE3448D4D094065 0.6021181587802970
@ 3FEBFCF1DE49AF27 0.8746270505484731
@ 3FB4A451CF9CDE68 0.0806323177210914
@ 3FE1629077F5BC83 0.5432817786185214
@ 3FBF4FD0651FCBB8 0.1223116156468639
@ 3FD221D95A7AAAFE 0.2833159812532101
@ 3FE9730F632FA1AB 0.7952954232433077
@ 3FB2D419F9BBD3C8 0.0735489115430276
@ 3FDA7DD7311D0232 0.4139307002660956
@ 3FEF25F4F80E476B 0.9733834118689918
@ 3FD54FF643C6B646 0.3330054914357315
@ 3FB7AC2F70C0F048 0.0924710893895632
@ 3FCB3E1B494A7464 0.2128328426232741
@ 3FEAEFFC1CA7B315 0.8417950210256061
@ 3FD40AEB1069881A 0.3131663952136720
@ 3FE9CEE9CB09DE97 0.8065079656216366
@ 3FD2C167414C19D2 0.2930544030827181
@ 3FE412322EABFD2D 0.6272211944159715
@ 3FD1322AFC1F55FA 0.2686870062001102
@ 3FD9EE64610D30C6 0.4051752994316867
@ 3FC2AC619A1C8804 0.1458856585023228
@ 3FD6C2D799385B3A 0.3556422230043840
@ 3FE915C4C97BBD05 0.7839073119374979
@ 3FB33223A8664778 0.0749838148242626
@ 3FE11B63FB803C6F 0.5345935737731348
@ 3FEC5143BA9559BD 0.8849199909407656
@ 3FC9F9C7256866AC 0.2029351170211177
@ 3FB983307C13EE38 0.0996580412792633
@ 3FE038B4A979E1B9 0.5069220838623131
